tree,variant,metric,fit,eval,value
real,nopca_fisher,triviality_ami_layer,bookcorpus,bookcorpus,0.02445929437822795
real,nopca_fisher,triviality_ami_hubness,bookcorpus,bookcorpus,0.339586380398222
real,nopca_fisher,triviality_n_effective_networks,bookcorpus,bookcorpus,37.0
real,nopca_fisher,triviality_median_max_membership,bookcorpus,bookcorpus,0.45
real,nopca_fisher,triviality_frac_confident,bookcorpus,bookcorpus,0.4206730769230769
real,vmf_profile,reliability_within,bookcorpus,bookcorpus,0.6152904656378076
real,vmf_profile,fidelity_within,bookcorpus,bookcorpus,0.16623241366421582
real,vmf_profile,fidelity_within_r,bookcorpus,bookcorpus,0.4077221027510331
real,vmf_profile,fidelity_within_insample,bookcorpus,bookcorpus,0.16571622268523467
real,vmf_profile,reliability_ceiling,bookcorpus,bookcorpus,0.4754519829520824
real,vmf_profile,triviality_ami_layer,bookcorpus,bookcorpus,0.034708821149326476
real,vmf_profile,triviality_ami_hubness,bookcorpus,bookcorpus,0.13500170437119396
real,vmf_profile,triviality_n_effective_networks,bookcorpus,bookcorpus,49.0
real,vmf_profile,triviality_median_max_membership,bookcorpus,bookcorpus,0.45
real,vmf_profile,triviality_frac_confident,bookcorpus,bookcorpus,0.3563701923076923
real,(ceiling),fidelity_within,agnews,agnews,0.9846233382613736
real,(ceiling),fidelity_within_r,agnews,agnews,0.9923313927390373
real,current,reliability_within,agnews,agnews,0.11936701556531079
real,current,fidelity_within,agnews,agnews,0.07113871367995162
real,current,fidelity_within_r,agnews,agnews,0.2667412874106913
real,current,fidelity_within_insample,agnews,agnews,0.07130911716168964
real,current,reliability_ceiling,agnews,agnews,0.07717079020181829
real,current,triviality_ami_layer,agnews,agnews,0.02913174365371082
real,current,triviality_ami_hubness,agnews,agnews,0.04143096776436018
real,current,triviality_n_effective_networks,agnews,agnews,50.0
real,current,triviality_median_max_membership,agnews,agnews,0.2
real,current,triviality_frac_confident,agnews,agnews,0.04787660256410257
real,fisher_pca,reliability_within,agnews,agnews,0.18426990081656278
real,fisher_pca,fidelity_within,agnews,agnews,0.06476667174039796
real,fisher_pca,fidelity_within_r,agnews,agnews,0.2545159059553467
real,fisher_pca,fidelity_within_insample,agnews,agnews,0.0645114102117289
real,fisher_pca,reliability_ceiling,agnews,agnews,0.14746621690820752
real,fisher_pca,triviality_ami_layer,agnews,agnews,0.0108245710632007
real,fisher_pca,triviality_ami_hubness,agnews,agnews,0.07457418695329893
real,fisher_pca,triviality_n_effective_networks,agnews,agnews,50.0
real,fisher_pca,triviality_median_max_membership,agnews,agnews,0.25
real,fisher_pca,triviality_frac_confident,agnews,agnews,0.04176682692307692
real,legacy,reliability_within,agnews,agnews,0.4290708412186923
real,legacy,fidelity_within,agnews,agnews,0.06296468891742402
real,legacy,fidelity_within_r,agnews,agnews,0.25095097324819204
real,legacy,fidelity_within_insample,agnews,agnews,0.06286998377021136
real,legacy,reliability_ceiling,agnews,agnews,0.42318149175837355
real,legacy,triviality_ami_layer,agnews,agnews,0.017561188047484536
real,legacy,triviality_ami_hubness,agnews,agnews,0.10055827925446524
real,legacy,triviality_n_effective_networks,agnews,agnews,50.0
real,legacy,triviality_median_max_membership,agnews,agnews,0.35
real,legacy,triviality_frac_confident,agnews,agnews,0.2532051282051282
real,nopca_fisher,reliability_within,agnews,agnews,0.6691075561492541
real,nopca_fisher,fidelity_within,agnews,agnews,0.10941405898373457
real,nopca_fisher,fidelity_within_r,agnews,agnews,0.3307956729082826
real,nopca_fisher,fidelity_within_insample,agnews,agnews,0.10922384210118463
real,nopca_fisher,reliability_ceiling,agnews,agnews,0.7061838428372211
real,nopca_fisher,triviality_ami_layer,agnews,agnews,0.029892164324378554
real,nopca_fisher,triviality_ami_hubness,agnews,agnews,0.27184522602634353
real,nopca_fisher,triviality_n_effective_networks,agnews,agnews,23.0
real,nopca_fisher,triviality_median_max_membership,agnews,agnews,0.5
real,nopca_fisher,triviality_frac_confident,agnews,agnews,0.4862780448717949
real,vmf_profile,reliability_within,agnews,agnews,0.5874036457214441
real,vmf_profile,fidelity_within,agnews,agnews,0.08305275434409287
real,vmf_profile,fidelity_within_r,agnews,agnews,0.28820974462607596
real,vmf_profile,fidelity_within_insample,agnews,agnews,0.0831750595557682
real,vmf_profile,reliability_ceiling,agnews,agnews,0.4612211184144112
real,vmf_profile,triviality_ami_layer,agnews,agnews,0.06855883996569449
real,vmf_profile,triviality_ami_hubness,agnews,agnews,0.0690615774525835
real,vmf_profile,triviality_n_effective_networks,agnews,agnews,50.0
real,vmf_profile,triviality_median_max_membership,agnews,agnews,0.35
real,vmf_profile,triviality_frac_confident,agnews,agnews,0.25410657051282054
real,(ceiling),fidelity_within,tldr17,tldr17,0.977654968251753
real,(ceiling),fidelity_within_r,tldr17,tldr17,0.9889055326739661
real,current,reliability_within,tldr17,tldr17,0.13548179473806513
real,current,fidelity_within,tldr17,tldr17,0.08259886045736409
real,current,fidelity_within_r,tldr17,tldr17,0.28746388226512043
real,current,fidelity_within_insample,tldr17,tldr17,0.08264896625626394
real,current,reliability_ceiling,tldr17,tldr17,0.0721970105778489
real,current,triviality_ami_layer,tldr17,tldr17,0.023420533183215218
real,current,triviality_ami_hubness,tldr17,tldr17,0.031263477107966946
real,current,triviality_n_effective_networks,tldr17,tldr17,49.0
real,current,triviality_median_max_membership,tldr17,tldr17,0.2
real,current,triviality_frac_confident,tldr17,tldr17,0.055989583333333336
real,fisher_pca,reliability_within,tldr17,tldr17,0.11085983232956782
real,fisher_pca,fidelity_within,tldr17,tldr17,0.06345069564001371
real,fisher_pca,fidelity_within_r,tldr17,tldr17,0.2519690807847507
real,fisher_pca,fidelity_within_insample,tldr17,tldr17,0.06376389882942224
real,fisher_pca,reliability_ceiling,tldr17,tldr17,0.02271329504889053
real,fisher_pca,triviality_ami_layer,tldr17,tldr17,0.003653768972248373
real,fisher_pca,triviality_ami_hubness,tldr17,tldr17,0.06452502437254491
real,fisher_pca,triviality_n_effective_networks,tldr17,tldr17,49.0
real,fisher_pca,triviality_median_max_membership,tldr17,tldr17,0.25
real,fisher_pca,triviality_frac_confident,tldr17,tldr17,0.00891426282051282
real,legacy,reliability_within,tldr17,tldr17,0.497309698040293
real,legacy,fidelity_within,tldr17,tldr17,0.06911627512014573
real,legacy,fidelity_within_r,tldr17,tldr17,0.2629722265136607
real,legacy,fidelity_within_insample,tldr17,tldr17,0.06947494868980097
real,legacy,reliability_ceiling,tldr17,tldr17,0.4367199537916743
real,legacy,triviality_ami_layer,tldr17,tldr17,0.017393697866217913
real,legacy,triviality_ami_hubness,tldr17,tldr17,0.1013463023726832
real,legacy,triviality_n_effective_networks,tldr17,tldr17,50.0
real,legacy,triviality_median_max_membership,tldr17,tldr17,0.4
real,legacy,triviality_frac_confident,tldr17,tldr17,0.2959735576923077
real,nopca_fisher,reliability_within,tldr17,tldr17,0.6326405147459363
real,nopca_fisher,fidelity_within,tldr17,tldr17,0.1436565282766128
real,nopca_fisher,fidelity_within_r,tldr17,tldr17,0.3791870227567953
real,nopca_fisher,fidelity_within_insample,tldr17,tldr17,0.14976303861379092
real,nopca_fisher,reliability_ceiling,tldr17,tldr17,0.6987416342803519
real,nopca_fisher,triviality_ami_layer,tldr17,tldr17,0.03171047743490157
real,nopca_fisher,triviality_ami_hubness,tldr17,tldr17,0.29711966551454777
real,nopca_fisher,triviality_n_effective_networks,tldr17,tldr17,26.0
real,nopca_fisher,triviality_median_max_membership,tldr17,tldr17,0.55
real,nopca_fisher,triviality_frac_confident,tldr17,tldr17,0.5569911858974359
real,vmf_profile,reliability_within,tldr17,tldr17,0.3732229523555813
real,vmf_profile,fidelity_within,tldr17,tldr17,0.10843691419304058
real,vmf_profile,fidelity_within_r,tldr17,tldr17,0.3294602014938593
real,vmf_profile,fidelity_within_insample,tldr17,tldr17,0.11318782290813678
real,vmf_profile,reliability_ceiling,tldr17,tldr17,0.3694132844005287
real,vmf_profile,triviality_ami_layer,tldr17,tldr17,0.06489039056863981
real,vmf_profile,triviality_ami_hubness,tldr17,tldr17,0.09723634250900888
real,vmf_profile,triviality_n_effective_networks,tldr17,tldr17,50.0
real,vmf_profile,triviality_median_max_membership,tldr17,tldr17,0.4
real,vmf_profile,triviality_frac_confident,tldr17,tldr17,0.296875
real,(ceiling),fidelity_within,codeparrot,codeparrot,0.7490998081368669
real,(ceiling),fidelity_within_r,codeparrot,codeparrot,0.874630668143073
real,current,reliability_within,codeparrot,codeparrot,0.11361640846226856
real,current,fidelity_within,codeparrot,codeparrot,0.3684850258381389
real,current,fidelity_within_r,codeparrot,codeparrot,0.6126285624927285
real,current,fidelity_within_insample,codeparrot,codeparrot,0.47852827524369357
real,current,reliability_ceiling,codeparrot,codeparrot,0.1727952396854258
real,current,triviality_ami_layer,codeparrot,codeparrot,0.08141819500155859
real,current,triviality_ami_hubness,codeparrot,codeparrot,0.17853650714388355
real,current,triviality_n_effective_networks,codeparrot,codeparrot,50.0
real,current,triviality_median_max_membership,codeparrot,codeparrot,0.3
real,current,triviality_frac_confident,codeparrot,codeparrot,0.13080929487179488
real,fisher_pca,reliability_within,codeparrot,codeparrot,0.08363284238169434
real,fisher_pca,fidelity_within,codeparrot,codeparrot,0.28489889065332086
real,fisher_pca,fidelity_within_r,codeparrot,codeparrot,0.5375132012691743
real,fisher_pca,fidelity_within_insample,codeparrot,codeparrot,0.3543586921022034
real,fisher_pca,reliability_ceiling,codeparrot,codeparrot,0.093637965958821
real,fisher_pca,triviality_ami_layer,codeparrot,codeparrot,0.07840638239064174
real,fisher_pca,triviality_ami_hubness,codeparrot,codeparrot,0.12651100955202027
real,fisher_pca,triviality_n_effective_networks,codeparrot,codeparrot,50.0
real,fisher_pca,triviality_median_max_membership,codeparrot,codeparrot,0.2
real,fisher_pca,triviality_frac_confident,codeparrot,codeparrot,0.05108173076923077
real,legacy,reliability_within,codeparrot,codeparrot,0.2875075648980589
real,legacy,fidelity_within,codeparrot,codeparrot,0.20428732206515465
real,legacy,fidelity_within_r,codeparrot,codeparrot,0.45454909581317793
real,legacy,fidelity_within_insample,codeparrot,codeparrot,0.24404999433213825
real,legacy,reliability_ceiling,codeparrot,codeparrot,0.40635827247277034
real,legacy,triviality_ami_layer,codeparrot,codeparrot,0.08384165532051747
real,legacy,triviality_ami_hubness,codeparrot,codeparrot,0.0951653712215899
real,legacy,triviality_n_effective_networks,codeparrot,codeparrot,50.0
real,legacy,triviality_median_max_membership,codeparrot,codeparrot,0.3
real,legacy,triviality_frac_confident,codeparrot,codeparrot,0.18900240384615385
real,nopca_fisher,reliability_within,codeparrot,codeparrot,0.24921645692304326
real,nopca_fisher,fidelity_within,codeparrot,codeparrot,0.6053298385772279
real,nopca_fisher,fidelity_within_r,codeparrot,codeparrot,0.7830477964215868
real,nopca_fisher,fidelity_within_insample,codeparrot,codeparrot,0.7550819579962955
real,nopca_fisher,reliability_ceiling,codeparrot,codeparrot,0.5351994528236237
real,nopca_fisher,triviality_ami_layer,codeparrot,codeparrot,0.04697303393449576
real,nopca_fisher,triviality_ami_hubness,codeparrot,codeparrot,0.5074326901986781
real,nopca_fisher,triviality_n_effective_networks,codeparrot,codeparrot,50.0
real,nopca_fisher,triviality_median_max_membership,codeparrot,codeparrot,0.5
real,nopca_fisher,triviality_frac_confident,codeparrot,codeparrot,0.45142227564102566
real,vmf_profile,reliability_within,codeparrot,codeparrot,0.1924012656041574
real,vmf_profile,fidelity_within,codeparrot,codeparrot,0.43796126618523934
real,vmf_profile,fidelity_within_r,codeparrot,codeparrot,0.6679393585643808
real,vmf_profile,fidelity_within_insample,codeparrot,codeparrot,0.570895683171161
real,vmf_profile,reliability_ceiling,codeparrot,codeparrot,0.32852795823472547
real,vmf_profile,triviality_ami_layer,codeparrot,codeparrot,0.06359887193778876
real,vmf_profile,triviality_ami_hubness,codeparrot,codeparrot,0.23497626500974395
real,vmf_profile,triviality_n_effective_networks,codeparrot,codeparrot,50.0
real,vmf_profile,triviality_median_max_membership,codeparrot,codeparrot,0.45
real,vmf_profile,triviality_frac_confident,codeparrot,codeparrot,0.3272235576923077
real,(ceiling),fidelity_within,random,random,0.9940193440617267
real,(ceiling),fidelity_within_r,random,random,0.9970089562565188
real,current,reliability_within,random,random,0.06741894939702771
real,current,fidelity_within,random,random,0.06118615731470323
real,current,fidelity_within_r,random,random,0.24735848120693782
real,current,fidelity_within_insample,random,random,0.06133342369219097
real,current,reliability_ceiling,random,random,0.02931172887847261
real,current,triviality_ami_layer,random,random,0.012658424272471769
real,current,triviality_ami_hubness,random,random,0.044357260888512356
real,current,triviality_n_effective_networks,random,random,49.0
real,current,triviality_median_max_membership,random,random,0.15
real,current,triviality_frac_confident,random,random,0.020332532051282052
real,fisher_pca,reliability_within,random,random,0.1646685499621317
real,fisher_pca,fidelity_within,random,random,0.01904817437310713
real,fisher_pca,fidelity_within_r,random,random,0.13801516388677845
real,fisher_pca,fidelity_within_insample,random,random,0.019078293225857634
real,fisher_pca,reliability_ceiling,random,random,0.1763464706134
real,fisher_pca,triviality_ami_layer,random,random,-0.0027713104556284967
real,fisher_pca,triviality_ami_hubness,random,random,0.021868065837465134
real,fisher_pca,triviality_n_effective_networks,random,random,34.0
real,fisher_pca,triviality_median_max_membership,random,random,0.4
real,fisher_pca,triviality_frac_confident,random,random,0.2663261217948718
real,legacy,reliability_within,random,random,0.3194686104470864
real,legacy,fidelity_within,random,random,0.06236116865094832
real,legacy,fidelity_within_r,random,random,0.2497222688814044
real,legacy,fidelity_within_insample,random,random,0.06229593696426128
real,legacy,reliability_ceiling,random,random,0.2836877276242942
real,legacy,triviality_ami_layer,random,random,0.080057967846693
real,legacy,triviality_ami_hubness,random,random,0.10669052650064564
real,legacy,triviality_n_effective_networks,random,random,50.0
real,legacy,triviality_median_max_membership,random,random,0.3
real,legacy,triviality_frac_confident,random,random,0.18189102564102563
real,nopca_fisher,reliability_within,random,random,0.7126902276896605
real,nopca_fisher,fidelity_within,random,random,0.1356695801577924
real,nopca_fisher,fidelity_within_r,random,random,0.36833369882568423
real,nopca_fisher,fidelity_within_insample,random,random,0.13547423637368017
real,nopca_fisher,reliability_ceiling,random,random,0.6507172301786843
real,nopca_fisher,triviality_ami_layer,random,random,0.07655438855686085
real,nopca_fisher,triviality_ami_hubness,random,random,0.33143545798799257
real,nopca_fisher,triviality_n_effective_networks,random,random,25.0
real,nopca_fisher,triviality_median_max_membership,random,random,0.5
real,nopca_fisher,triviality_frac_confident,random,random,0.45813301282051283
real,vmf_profile,reliability_within,random,random,0.47560088780988546
real,vmf_profile,fidelity_within,random,random,0.11357528613913959
real,vmf_profile,fidelity_within_r,random,random,0.33700933728675075
real,vmf_profile,fidelity_within_insample,random,random,0.11366027874669327
real,vmf_profile,reliability_ceiling,random,random,0.39930115370524344
real,vmf_profile,triviality_ami_layer,random,random,0.033334007067421255
real,vmf_profile,triviality_ami_hubness,random,random,0.12146430087198735
real,vmf_profile,triviality_n_effective_networks,random,random,50.0
real,vmf_profile,triviality_median_max_membership,random,random,0.35
real,vmf_profile,triviality_frac_confident,random,random,0.24128605769230768
real,(ceiling),fidelity_within,whitespace,whitespace,1.0
real,(ceiling),fidelity_within_r,whitespace,whitespace,0.9999999999999998
real,current,reliability_within,whitespace,whitespace,0.26429385254941906
real,current,fidelity_within,whitespace,whitespace,0.6467828604831521
real,current,fidelity_within_r,whitespace,whitespace,0.804228114705731
real,current,fidelity_within_insample,whitespace,whitespace,0.6467828604831521
real,current,reliability_ceiling,whitespace,whitespace,0.2408454093387001
real,current,triviality_ami_layer,whitespace,whitespace,0.07032097941172048
real,current,triviality_ami_hubness,whitespace,whitespace,0.28261197505742625
real,current,triviality_n_effective_networks,whitespace,whitespace,50.0
real,current,triviality_median_max_membership,whitespace,whitespace,0.4
real,current,triviality_frac_confident,whitespace,whitespace,0.24749599358974358
real,fisher_pca,reliability_within,whitespace,whitespace,0.30425918010259756
real,fisher_pca,fidelity_within,whitespace,whitespace,0.6099449506811667
real,fisher_pca,fidelity_within_r,whitespace,whitespace,0.780989725080442
real,fisher_pca,fidelity_within_insample,whitespace,whitespace,0.6099449506811667
real,fisher_pca,reliability_ceiling,whitespace,whitespace,0.2758626295211153
real,fisher_pca,triviality_ami_layer,whitespace,whitespace,0.09183516356201667
real,fisher_pca,triviality_ami_hubness,whitespace,whitespace,0.2715412703462199
real,fisher_pca,triviality_n_effective_networks,whitespace,whitespace,50.0
real,fisher_pca,triviality_median_max_membership,whitespace,whitespace,0.4
real,fisher_pca,triviality_frac_confident,whitespace,whitespace,0.21233974358974358
real,legacy,reliability_within,whitespace,whitespace,0.6677512366801898
real,legacy,fidelity_within,whitespace,whitespace,0.21704021445574306
real,legacy,fidelity_within_r,whitespace,whitespace,0.4658757500189866
real,legacy,fidelity_within_insample,whitespace,whitespace,0.21704021445574306
real,legacy,reliability_ceiling,whitespace,whitespace,0.5243927124610553
real,legacy,triviality_ami_layer,whitespace,whitespace,0.11900813638692559
real,legacy,triviality_ami_hubness,whitespace,whitespace,0.19850849997871026
real,legacy,triviality_n_effective_networks,whitespace,whitespace,37.0
real,legacy,triviality_median_max_membership,whitespace,whitespace,0.5
real,legacy,triviality_frac_confident,whitespace,whitespace,0.4980969551282051
real,nopca_fisher,reliability_within,whitespace,whitespace,0.5910764412433805
real,nopca_fisher,fidelity_within,whitespace,whitespace,0.7469449531908918
real,nopca_fisher,fidelity_within_r,whitespace,whitespace,0.8642597718226234
real,nopca_fisher,fidelity_within_insample,whitespace,whitespace,0.7469449531908918
real,nopca_fisher,reliability_ceiling,whitespace,whitespace,0.5340226712758241
real,nopca_fisher,triviality_ami_layer,whitespace,whitespace,0.08551927987558663
real,nopca_fisher,triviality_ami_hubness,whitespace,whitespace,0.4394657006560826
real,nopca_fisher,triviality_n_effective_networks,whitespace,whitespace,50.0
real,nopca_fisher,triviality_median_max_membership,whitespace,whitespace,0.55
real,nopca_fisher,triviality_frac_confident,whitespace,whitespace,0.5728165064102564
real,vmf_profile,reliability_within,whitespace,whitespace,0.43786127361970023
real,vmf_profile,fidelity_within,whitespace,whitespace,0.6777290922604818
real,vmf_profile,fidelity_within_r,whitespace,whitespace,0.8232430335329199
real,vmf_profile,fidelity_within_insample,whitespace,whitespace,0.6777290922604818
real,vmf_profile,reliability_ceiling,whitespace,whitespace,0.4748653834931887
real,vmf_profile,triviality_ami_layer,whitespace,whitespace,0.058732475983119405
real,vmf_profile,triviality_ami_hubness,whitespace,whitespace,0.2690109333363676
real,vmf_profile,triviality_n_effective_networks,whitespace,whitespace,50.0
real,vmf_profile,triviality_median_max_membership,whitespace,whitespace,0.55
real,vmf_profile,triviality_frac_confident,whitespace,whitespace,0.5172275641025641
real,(ceiling),fidelity_across,wikitext,bookcorpus,0.5466188420503373
real,current,fidelity_across,wikitext,bookcorpus,0.21493721935037638
real,current,reliability_across,wikitext,bookcorpus,0.03809130685451061
real,fisher_pca,fidelity_across,wikitext,bookcorpus,0.21414095307575903
real,fisher_pca,reliability_across,wikitext,bookcorpus,0.04867976417520785
real,legacy,fidelity_across,wikitext,bookcorpus,0.21323128124708615
real,legacy,reliability_across,wikitext,bookcorpus,0.2610372094077264
real,nopca_fisher,fidelity_across,wikitext,bookcorpus,0.3027440157390386
real,nopca_fisher,reliability_across,wikitext,bookcorpus,0.18883564893355587
real,vmf_profile,fidelity_across,wikitext,bookcorpus,0.24949674880962386
real,vmf_profile,reliability_across,wikitext,bookcorpus,0.10302531582777125
real,(ceiling),fidelity_across,wikitext,agnews,0.6023094325019461
real,current,fidelity_across,wikitext,agnews,0.23694231852510958
real,current,reliability_across,wikitext,agnews,0.04390906136867884
real,fisher_pca,fidelity_across,wikitext,agnews,0.21755850142916283
real,fisher_pca,reliability_across,wikitext,agnews,0.19323258160559925
real,legacy,fidelity_across,wikitext,agnews,0.2169210717047656
real,legacy,reliability_across,wikitext,agnews,0.2862833034971458
real,nopca_fisher,fidelity_across,wikitext,agnews,0.2280397744870008
real,nopca_fisher,reliability_across,wikitext,agnews,0.1934058313484845
real,vmf_profile,fidelity_across,wikitext,agnews,0.19817927005711264
real,vmf_profile,reliability_across,wikitext,agnews,0.12793996848486064
real,(ceiling),fidelity_across,wikitext,tldr17,0.5425762276030526
real,current,fidelity_across,wikitext,tldr17,0.22390383101129344
real,current,reliability_across,wikitext,tldr17,0.03419101910291829
real,fisher_pca,fidelity_across,wikitext,tldr17,0.21589521557356928
real,fisher_pca,reliability_across,wikitext,tldr17,0.14430819649935822
real,legacy,fidelity_across,wikitext,tldr17,0.21181373458856562
real,legacy,reliability_across,wikitext,tldr17,0.24584794533630847
real,nopca_fisher,fidelity_across,wikitext,tldr17,0.22934245519992863
real,nopca_fisher,reliability_across,wikitext,tldr17,0.18163121944003013
real,vmf_profile,fidelity_across,wikitext,tldr17,0.19479096360143242
real,vmf_profile,reliability_across,wikitext,tldr17,0.06506289953933365
real,(ceiling),fidelity_across,wikitext,codeparrot,0.15553313921166909
real,current,fidelity_across,wikitext,codeparrot,0.10067082487235068
real,current,reliability_across,wikitext,codeparrot,0.011378862544780616
real,fisher_pca,fidelity_across,wikitext,codeparrot,0.11128696752643212
real,fisher_pca,reliability_across,wikitext,codeparrot,0.007535353826464774
real,legacy,fidelity_across,wikitext,codeparrot,0.0973288680552879
